book-imbalnace-0.2-5-1,mid_price_top,mid_price_wt,mid_price_mkt,mid_price_del,timestamp
2836.22903496027,46045500.0,46046900.0,0.1,46047250.0,2023-10-27 20:25:05
1501.9674522355199,46046500.0,46047600.0,0.0,46047875.0,2023-10-27 20:25:09
-223.2386271432042,46049500.0,46049800.0,0.2,46049875.0,2023-10-27 20:25:14
-1026.8576324433088,46050500.0,46050300.0,0.2,46050250.0,2023-10-27 20:25:19
-682.1611673161387,46050500.0,46050900.0,0.3,46051000.0,2023-10-27 20:25:24
-387.38134417682886,46051000.0,46051400.0,0.1,46051500.0,2023-10-27 20:25:29
-370.02783474326134,46051000.0,46051200.0,0.2,46051250.0,2023-10-27 20:25:34
-73.8665407076478,46052500.0,46052200.0,0.1,46052125.0,2023-10-27 20:25:39
-209.704793587327,46054000.0,46053500.0,0.1,46053375.0,2023-10-27 20:25:44
-914.8104354664683,46055000.0,46054400.0,0.1,46054250.0,2023-10-27 20:25:49
-2325.3449995815754,46055500.0,46054100.0,0.0,46053750.0,2023-10-27 20:25:54
-1369.5928769931197,46057000.0,46056000.0,0.1,46055750.0,2023-10-27 20:25:59
-344.96851821243763,46046000.0,46046100.0,1.3,46046125.0,2023-10-27 20:26:04
-404.91418297588825,46046000.0,46046400.0,1.1,46046500.0,2023-10-27 20:26:09
348.6830386966467,46046000.0,46047000.0,0.7,46047250.0,2023-10-27 20:26:14
718.8835292905569,46032500.0,46034200.0,0.1,46034625.0,2023-10-27 20:26:19
-2323.9892818704247,46034000.0,46032800.0,0.1,46032500.0,2023-10-27 20:26:24
-2054.83016192168,46034000.0,46033200.0,0.1,46033000.0,2023-10-27 20:26:29
-2034.8731447979808,46034000.0,46033100.0,0.1,46032875.0,2023-10-27 20:26:34
-1788.1304835006595,46034500.0,46034700.0,1.0,46034750.0,2023-10-27 20:26:39
-1673.719446592033,46034500.0,46034300.0,0.1,46034250.0,2023-10-27 20:26:44
-842.5059163346887,46033000.0,46033600.0,0.1,46033750.0,2023-10-27 20:26:49
-842.5059163346887,46033000.0,46033600.0,0.1,46033750.0,2023-10-27 20:26:54
-842.5059163346887,46033000.0,46033600.0,0.1,46033750.0,2023-10-27 20:26:59
-551.9777931794524,46034000.0,46035200.0,0.1,46035500.0,2023-10-27 20:27:04
-598.4756601154804,46041000.0,46040400.0,0.1,46040250.0,2023-10-27 20:27:09
-390.06602776795626,46038500.0,46038700.0,0.2,46038750.0,2023-10-27 20:27:13
-977.9215267896652,46038500.0,46038600.0,0.1,46038625.0,2023-10-27 20:27:18
-1313.9954836294055,46037500.0,46037700.0,0.0,46037750.0,2023-10-27 20:27:23
-1678.0968329012394,46036000.0,46035700.0,0.0,46035625.0,2023-10-27 20:27:28
83.70491721481085,46030500.0,46031000.0,0.1,46031125.0,2023-10-27 20:27:33
-196.6710628569126,46031000.0,46031000.0,0.1,46031000.0,2023-10-27 20:27:38
23.03575449436903,46033500.0,46034100.0,0.1,46034250.0,2023-10-27 20:27:43
-309.78745843470097,46036500.0,46036700.0,0.1,46036750.0,2023-10-27 20:27:48
-1435.972996070981,46037500.0,46036900.0,0.1,46036750.0,2023-10-27 20:27:53
-793.4780151322484,46036000.0,46036200.0,0.1,46036250.0,2023-10-27 20:27:58
4528.579362265766,46029000.0,46032300.0,0.1,46033125.0,2023-10-27 20:28:03
-257.9642011076212,46040500.0,46040100.0,0.1,46040000.0,2023-10-27 20:28:08
109.71499389410019,46035500.0,46035900.0,0.1,46036000.0,2023-10-27 20:28:13
235.53519517183304,46035500.0,46035600.0,0.1,46035625.0,2023-10-27 20:28:18
502.94922195374966,46035500.0,46035900.0,0.1,46036000.0,2023-10-27 20:28:23
138.3467231169343,46035500.0,46035900.0,0.1,46036000.0,2023-10-27 20:28:28
210.12259770929813,46036000.0,46036600.0,0.1,46036750.0,2023-10-27 20:28:33
128.14202120900154,46036500.0,46036800.0,0.1,46036875.0,2023-10-27 20:28:38
213.79466107487679,46037000.0,46037700.0,0.1,46037875.0,2023-10-27 20:28:43
-1724.6967768073082,46034500.0,46033800.0,0.1,46033625.0,2023-10-27 20:28:48
-1903.8837108686566,46035000.0,46034000.0,0.1,46033750.0,2023-10-27 20:28:53
-3050.028813548386,46031500.0,46029100.0,0.0,46028500.0,2023-10-27 20:28:58
-3792.158959247172,46032000.0,46029600.0,1.0,46029000.0,2023-10-27 20:29:03
-3833.417348779738,46032000.0,46029600.0,1.0,46029000.0,2023-10-27 20:29:08
-720.552297256887,46032000.0,46031900.0,0.1,46031875.0,2023-10-27 20:29:13
1444.4812652394176,46045500.0,46046500.0,0.1,46046750.0,2023-10-27 20:29:18
1544.678428053856,46045500.0,46047000.0,0.1,46047375.0,2023-10-27 20:29:23
936.6662140861154,46044000.0,46044700.0,0.1,46044875.0,2023-10-27 20:29:28
-471.77241315692663,46043000.0,46043000.0,0.1,46043000.0,2023-10-27 20:29:32
-386.01355742663145,46042000.0,46042100.0,0.3,46042125.0,2023-10-27 20:29:37
-86.00232899934053,46041500.0,46041900.0,0.2,46042000.0,2023-10-27 20:29:42
250.76010634750128,46041500.0,46041900.0,0.3,46042000.0,2023-10-27 20:29:47
288.4180527627468,46041500.0,46041900.0,0.3,46042000.0,2023-10-27 20:29:52
-2097.4132897406816,46031500.0,46030300.0,0.1,46030000.0,2023-10-27 20:29:57
-2580.0284692049026,46031000.0,46029300.0,0.1,46028875.0,2023-10-27 20:30:02
-4281.832774437964,46031000.0,46027600.0,0.1,46026750.0,2023-10-27 20:30:07
11.933359988033772,46027000.0,46026900.0,0.1,46026875.0,2023-10-27 20:30:12
271.29704001545906,46026000.0,46026100.0,0.1,46026125.0,2023-10-27 20:30:17
417.906597211957,46027000.0,46026700.0,0.1,46026625.0,2023-10-27 20:30:22
465.78637436777353,46027000.0,46026700.0,0.1,46026625.0,2023-10-27 20:30:27
801.2348543405533,46028000.0,46028600.0,0.1,46028750.0,2023-10-27 20:30:32
1401.8196287378669,46027000.0,46026800.0,0.1,46026750.0,2023-10-27 20:30:37
1111.8965957164764,46027000.0,46026900.0,0.1,46026875.0,2023-10-27 20:30:42
1401.5265774577856,46027000.0,46026800.0,0.1,46026750.0,2023-10-27 20:30:47
1111.8965957164764,46027000.0,46026900.0,0.1,46026875.0,2023-10-27 20:30:52
986.7824733629823,46027500.0,46027700.0,0.1,46027750.0,2023-10-27 20:30:57
318.08073814213276,46028500.0,46028300.0,0.1,46028250.0,2023-10-27 20:31:02
108.93850934505463,46031500.0,46031500.0,0.1,46031500.0,2023-10-27 20:31:07
-531.2014051303267,46032000.0,46032200.0,0.2,46032250.0,2023-10-27 20:31:12
-565.8315295726061,46032000.0,46032200.0,0.2,46032250.0,2023-10-27 20:31:17
-570.9896650388837,46032000.0,46032200.0,0.2,46032250.0,2023-10-27 20:31:22
-514.9720007553697,46031500.0,46031600.0,0.1,46031625.0,2023-10-27 20:31:27
-514.9720007553697,46031500.0,46031600.0,0.1,46031625.0,2023-10-27 20:31:32
-525.6718809455633,46031500.0,46031600.0,0.0,46031625.0,2023-10-27 20:31:37
-817.0833116620779,46031500.0,46031600.0,0.0,46031625.0,2023-10-27 20:31:42
-107.01977334916592,46031000.0,46031100.0,0.1,46031125.0,2023-10-27 20:31:47
-11.755076877772808,46031000.0,46031100.0,0.1,46031125.0,2023-10-27 20:31:52
-593.7928635925055,46033000.0,46032600.0,0.2,46032500.0,2023-10-27 20:31:57
600.604498386383,46029500.0,46029100.0,0.1,46029000.0,2023-10-27 20:32:01
-811.2305295169353,46030000.0,46028800.0,0.0,46028500.0,2023-10-27 20:32:06
-177.20610433071852,46030000.0,46028700.0,0.1,46028375.0,2023-10-27 20:32:11
893.6778332144022,46032000.0,46031700.0,0.1,46031625.0,2023-10-27 20:32:16
407.2476758211851,46030000.0,46030000.0,0.1,46030000.0,2023-10-27 20:32:21
345.5691755786538,46030000.0,46029900.0,0.1,46029875.0,2023-10-27 20:32:26
179.88401225954294,46025000.0,46025600.0,1.0,46025750.0,2023-10-27 20:32:31
-285.4210542216897,46025000.0,46025600.0,0.9,46025750.0,2023-10-27 20:32:36
-1384.1752378344536,46023000.0,46020900.0,1.1,46020375.0,2023-10-27 20:32:41
1630.3818426653743,46023500.0,46025600.0,1.8,46026125.0,2023-10-27 20:32:46
-203.9730213135481,46023000.0,46023400.0,1.0,46023500.0,2023-10-27 20:32:51
-1552.3783040046692,46023000.0,46021300.0,0.8,46020875.0,2023-10-27 20:32:56
-1431.7194843813777,46023000.0,46021600.0,0.7,46021250.0,2023-10-27 20:33:01
-4022.8691949769855,46022000.0,46020200.0,0.1,46019750.0,2023-10-27 20:33:06
-2538.065634742379,46022000.0,46021100.0,1.0,46020875.0,2023-10-27 20:33:11
-2722.2629037052393,46027500.0,46025500.0,0.2,46025000.0,2023-10-27 20:33:16
-2307.0133956447244,46016000.0,46015700.0,0.1,46015625.0,2023-10-27 20:33:21
-1616.7175848931074,46033500.0,46032200.0,0.0,46031875.0,2023-10-27 20:33:26
981.6776284277439,46031000.0,46030800.0,2.4,46030750.0,2023-10-27 20:33:31
-586.0353846475482,46029500.0,46029600.0,0.1,46029625.0,2023-10-27 20:33:36
2145.2343244999647,46034500.0,46034200.0,2.5,46034125.0,2023-10-27 20:33:41
2059.361826553941,46037000.0,46037100.0,0.1,46037125.0,2023-10-27 20:33:46
216.53023628890514,46041000.0,46041000.0,0.2,46041000.0,2023-10-27 20:33:51
3165.8049808591604,46041000.0,46041400.0,0.0,46041500.0,2023-10-27 20:33:56
1153.3616276606917,46044000.0,46043800.0,0.1,46043750.0,2023-10-27 20:34:01
-2014.4932832196355,46055000.0,46053300.0,0.1,46052875.0,2023-10-27 20:34:06
1772.397610872984,46061500.0,46061900.0,0.1,46062000.0,2023-10-27 20:34:11
1349.7935676202178,46061500.0,46061900.0,0.1,46062000.0,2023-10-27 20:34:16
-3955.6310819014907,46068500.0,46064800.0,0.1,46063875.0,2023-10-27 20:34:20
1407.341814570129,46061500.0,46061900.0,0.1,46062000.0,2023-10-27 20:34:25
-20.566910192370415,46062500.0,46061800.0,0.1,46061625.0,2023-10-27 20:34:30
664.2019937485456,46061500.0,46061500.0,0.1,46061500.0,2023-10-27 20:34:35
594.6016620099545,46061000.0,46060600.0,0.1,46060500.0,2023-10-27 20:34:40
496.003063775599,46059000.0,46058600.0,0.1,46058500.0,2023-10-27 20:34:45
1060.3420413136482,46059000.0,46059300.0,0.1,46059375.0,2023-10-27 20:34:50
-2412.0904163718224,46054000.0,46051500.0,0.1,46050875.0,2023-10-27 20:34:55
-114.67032770067453,46047500.0,46047000.0,0.1,46046875.0,2023-10-27 20:35:00
131.57744073867798,46041500.0,46041900.0,0.1,46042000.0,2023-10-27 20:35:05
-406.9297652170062,46030000.0,46029200.0,0.1,46029000.0,2023-10-27 20:35:10
-1962.3710727766156,46016000.0,46014900.0,0.1,46014625.0,2023-10-27 20:35:15
688.8690913841128,46030000.0,46030300.0,0.2,46030375.0,2023-10-27 20:35:20
